filepath,cusip,ticker,company_name,eps_actual,eps_forecast
/Users/vazea/Desktop/NNW/transcripts_by_company/GLU_MOBILE_INC_2014Q1.txt,37989010,GLUU,GLU MOBILE INC,0.06,0.02
/Users/vazea/Desktop/NNW/transcripts_by_company/LIBERTY_PROPERTY_TRUST_2018Q4.txt,53117210,LPT,LIBERTY PROPERTY TRUST,3.24,2.43
/Users/vazea/Desktop/NNW/transcripts_by_company/DUSA_PHARMACEUTICALS_INC_2005Q2.txt,26689810,DUSA,DUSA PHARMACEUTICALS INC,-0.29,-0.28
/Users/vazea/Desktop/NNW/transcripts_by_company/COOPER_TIRE_RUBBER_CO_2014Q2.txt,21683110,CTB,COOPER TIRE & RUBBER CO,0.59,0.75
/Users/vazea/Desktop/NNW/transcripts_by_company/CENTERPOINT_ENERGY_INC_2019Q1.txt,15189T10,CNP,CENTERPOINT ENERGY INC,0.46,0.54
/Users/vazea/Desktop/NNW/transcripts_by_company/EXPRESS_INC_2022Q2.txt,30219E10,EXPR,EXPRESS INC,0.02,-0.28
/Users/vazea/Desktop/NNW/transcripts_by_company/FEDERAL_SIGNAL_CORP_2013Q3.txt,31385510,FSS,FEDERAL SIGNAL CORP,0.26,0.17
/Users/vazea/Desktop/NNW/transcripts_by_company/MYERS_INDUSTRIES_INC_2021Q3.txt,62846410,MYE,MYERS INDUSTRIES INC,0.23,0.26
/Users/vazea/Desktop/NNW/transcripts_by_company/CITRIX_SYSTEMS_INC_2016Q4.txt,17737610,CTXS,CITRIX SYSTEMS INC,5.32,5.19
/Users/vazea/Desktop/NNW/transcripts_by_company/ULTRA_PETROLEUM_CORP_2015Q2_1.txt,90391410,UPL,ULTRA PETROLEUM CORP,0.21,0.18
/Users/vazea/Desktop/NNW/transcripts_by_company/ETHAN_ALLEN_INTERIORS_INC_2003Q3.txt,29760210,ETH,ETHAN ALLEN INTERIORS INC,0.52,0.52
/Users/vazea/Desktop/NNW/transcripts_by_company/STERICYCLE_INC_2003Q1.txt,85891210,SRCL,STERICYCLE INC,0.32,0.31
/Users/vazea/Desktop/NNW/transcripts_by_company/MICROSOFT_CORP_2007Q1.txt,59491810,MSFT,MICROSOFT CORP,0.35,0.31
/Users/vazea/Desktop/NNW/transcripts_by_company/ID_SYSTEMS_INC_2018Q2.txt,44948910,IDSY,I.D. SYSTEMS INC.,0.02,0.03
/Users/vazea/Desktop/NNW/transcripts_by_company/XILINX_INC_2020Q1.txt,98391910,XLNX,XILINX INC,0.94,0.93
/Users/vazea/Desktop/NNW/transcripts_by_company/AMICUS_THERAPEUTICS_INC_2020Q3.txt,03152W10,FOLD,AMICUS THERAPEUTICS INC,-0.23,-0.22
/Users/vazea/Desktop/NNW/transcripts_by_company/SIGMA_DESIGNS_INC_2016Q1.txt,82656510,SIGM,SIGMA DESIGNS INC,0.09,0.01
/Users/vazea/Desktop/NNW/transcripts_by_company/OBAGI_MEDICAL_PRODUCTS_INC_2010Q1.txt,67423R10,OMPI,OBAGI MEDICAL PRODUCTS INC,0.09,0.09
/Users/vazea/Desktop/NNW/transcripts_by_company/UGI_CORP_2010Q1.txt,90268110,UGI,UGI CORP,0.9,0.86
/Users/vazea/Desktop/NNW/transcripts_by_company/BEACON_ROOFING_SUPPLY_INC_2012Q3.txt,07368510,BECN,BEACON ROOFING SUPPLY INC,0.62,0.58
/Users/vazea/Desktop/NNW/transcripts_by_company/INTELLIGROUP_INC_2009Q2.txt,45816A10,ITIG,INTELLIGROUP INC.,0.08,0.04
/Users/vazea/Desktop/NNW/transcripts_by_company/ROHM_HAAS_CO_2005Q2.txt,77537110,ROH,ROHM & HAAS CO,0.77,0.73
/Users/vazea/Desktop/NNW/transcripts_by_company/BROOKFIELD_CORP_2022Q4.txt,11271J10,BN,BROOKFIELD CORP,1.19,3.13
/Users/vazea/Desktop/NNW/transcripts_by_company/COGNEX_CORP_2018Q4.txt,19242210,CGNX,COGNEX CORP,1.24,1.2
/Users/vazea/Desktop/NNW/transcripts_by_company/HERSHEY_CO_2008Q3.txt,42786610,HSY,HERSHEY CO,0.64,0.64
/Users/vazea/Desktop/NNW/transcripts_by_company/RUBICON_TECHNOLOGIES_INC_2023Q3.txt,78112J10,RBT,RUBICON TECHNOLOGIES INC,-0.85,-0.16
/Users/vazea/Desktop/NNW/transcripts_by_company/RPM_INTERNATIONAL_INC_2015Q4.txt,74968510,RPM,RPM INTERNATIONAL INC,2.38,2.3
/Users/vazea/Desktop/NNW/transcripts_by_company/EVERI_HOLDINGS_INC_2016Q2.txt,30034T10,EVRI,EVERI HOLDINGS INC,-0.03,-0.13
/Users/vazea/Desktop/NNW/transcripts_by_company/DEERE_CO_2010Q3.txt,24419910,DE,DEERE & CO,1.44,1.2
/Users/vazea/Desktop/NNW/transcripts_by_company/CNX_MIDSTREAM_PARTNERS_LP_2020Q1.txt,12654A10,CNXM,CNX MIDSTREAM PARTNERS LP,0.49,0.52
/Users/vazea/Desktop/NNW/transcripts_by_company/CIRCOR_INTERNATIONAL_INC_2013Q3.txt,17273K10,CIR,CIRCOR INTERNATIONAL INC,0.93,0.8
/Users/vazea/Desktop/NNW/transcripts_by_company/GEO_GROUP_INC_2017Q4.txt,36162J10,GEO,GEO GROUP INC,1.29,1.27
/Users/vazea/Desktop/NNW/transcripts_by_company/FLOW_INTERNATIONAL_CORPORATI_2011Q4.txt,34346810,FLOW,FLOW INTERNATIONAL CORPORATI,0.04,0.06
/Users/vazea/Desktop/NNW/transcripts_by_company/HCP_INC_2016Q1.txt,40414L10,HCP,HCP INC,0.25,0.4
/Users/vazea/Desktop/NNW/transcripts_by_company/VISUAL_NETWORKS_INC_2002Q4.txt,92844410,VNWK,VISUAL NETWORKS INC,0.1,0.09
/Users/vazea/Desktop/NNW/transcripts_by_company/MAGMA_DESIGN_AUTOMATION_2008Q3.txt,55918110,LAVA,MAGMA DESIGN AUTOMATION,0.16,0.14
/Users/vazea/Desktop/NNW/transcripts_by_company/TC_PIPELINES_LP_2017Q2.txt,87233Q10,TCP,TC PIPELINES LP,0.73,0.73
/Users/vazea/Desktop/NNW/transcripts_by_company/TOTAL_SYSTEM_SERVICES_INC_2001Q1.txt,89190610,TSS,TOTAL SYSTEM SERVICES INC,0.11,0.11
/Users/vazea/Desktop/NNW/transcripts_by_company/CAREDX_INC_2014Q3.txt,14167L10,CDNA,CAREDX INC,-0.01,-0.13
/Users/vazea/Desktop/NNW/transcripts_by_company/EDWARDS_LIFESCIENCES_CORP_2015Q3.txt,28176E10,EW,EDWARDS LIFESCIENCES CORP,1.07,0.98
/Users/vazea/Desktop/NNW/transcripts_by_company/BOSTON_SCIENTIFIC_CORP_2014Q1.txt,10113710,BSX,BOSTON SCIENTIFIC CORP,0.2,0.18
/Users/vazea/Desktop/NNW/transcripts_by_company/FUTU_HOLDINGS_LTD_2020Q4.txt,36118L10,FUTU,FUTU HOLDINGS LTD,10.39,9.326
/Users/vazea/Desktop/NNW/transcripts_by_company/OFG_BANCORP_2020Q3.txt,67103X10,OFG,OFG BANCORP,0.5,0.38
/Users/vazea/Desktop/NNW/transcripts_by_company/NATIONAL_HEALTH_INVESTORS_INC_2018Q3.txt,63633D10,NHI,NATIONAL HEALTH INVESTORS INC,0.97,0.96
/Users/vazea/Desktop/NNW/transcripts_by_company/LOJACK_CORP_2010Q4.txt,53945110,LOJN,LOJACK CORP,-1.06,0.0
/Users/vazea/Desktop/NNW/transcripts_by_company/VENATOR_MATERIALS_PLC_2019Q2.txt,G9329Z10,VNTR,VENATOR MATERIALS PLC,0.13,0.17
/Users/vazea/Desktop/NNW/transcripts_by_company/ALVARION_LTD_2006Q3.txt,M0861T10,ALVR,ALVARION LTD,0.02,0.01
/Users/vazea/Desktop/NNW/transcripts_by_company/AMDOCS_LTD_2019Q3.txt,G0260210,DOX,AMDOCS LTD,1.19,1.11
/Users/vazea/Desktop/NNW/transcripts_by_company/EVO_PAYMENTS_INC_2020Q2.txt,26927E10,EVOP,EVO PAYMENTS INC,0.11,0.0
/Users/vazea/Desktop/NNW/transcripts_by_company/RIGHTNOW_TECHNOLOGIES_INC_2008Q1.txt,76657R10,RNOW,RIGHTNOW TECHNOLOGIES INC,-0.06,-0.1
/Users/vazea/Desktop/NNW/transcripts_by_company/JOHNSON_JOHNSON_2015Q4.txt,47816010,JNJ,JOHNSON & JOHNSON,6.2,6.18
/Users/vazea/Desktop/NNW/transcripts_by_company/UNITED_NATURAL_FOODS_INC_2007Q1.txt,91116310,UNFI,UNITED NATURAL FOODS INC,0.29,0.29
/Users/vazea/Desktop/NNW/transcripts_by_company/AMKOR_TECHNOLOGY_INC_2014Q4.txt,03165210,AMKR,AMKOR TECHNOLOGY INC,0.88,0.63
/Users/vazea/Desktop/NNW/transcripts_by_company/AMERICAN_TOWER_CORP_CL_A_2003Q2.txt,02991220,AMT,AMERICAN TOWER CORP - CL A,-0.4,-0.38
/Users/vazea/Desktop/NNW/transcripts_by_company/MOLSON_COORS_BEVERAGE_CO_2018Q3.txt,60871R20,TAP,MOLSON COORS BEVERAGE CO,1.84,1.61
/Users/vazea/Desktop/NNW/transcripts_by_company/CENTURYLINK_INC_2019Q4.txt,15670010,CTL,CENTURYLINK INC,1.32,1.31
/Users/vazea/Desktop/NNW/transcripts_by_company/REYNOLDS_CONSUMER_PRODUCTS_INC_2022Q4.txt,76171L10,REYN,REYNOLDS CONSUMER PRODUCTS INC,1.28,1.33
/Users/vazea/Desktop/NNW/transcripts_by_company/CHINA_BAK_BATTERY_INC_2009Q4.txt,16936Y10,CBAK,CHINA BAK BATTERY INC,-0.25,-0.25
/Users/vazea/Desktop/NNW/transcripts_by_company/MAGNETEK_INCORPORATED_2002Q3.txt,55942410,MAG,MAGNETEK INCORPORATED,0.01,0.02
/Users/vazea/Desktop/NNW/transcripts_by_company/HUDSON_GLOBAL_INC_2023Q1.txt,44378720,HSON,HUDSON GLOBAL INC,0.11,0.45
/Users/vazea/Desktop/NNW/transcripts_by_company/IMATION_CORPORATION_2013Q3.txt,45245A10,IMN,IMATION CORPORATION,-0.42,-0.16
/Users/vazea/Desktop/NNW/transcripts_by_company/ROSS_STORES_INC_2005Q4.txt,77829610,ROST,ROSS STORES INC,1.2,1.2
/Users/vazea/Desktop/NNW/transcripts_by_company/BENCHMARK_ELECTRONICS_INC_2004Q1.txt,08160H10,BHE,BENCHMARK ELECTRONICS INC,0.36,0.35
/Users/vazea/Desktop/NNW/transcripts_by_company/ACUITY_BRANDS_INC_2023Q3.txt,00508Y10,AYI,ACUITY BRANDS INC,3.75,3.79
/Users/vazea/Desktop/NNW/transcripts_by_company/STANDARD_MICROSYSTEMS_CORP_2009Q1.txt,85362610,SMSC,STANDARD MICROSYSTEMS CORP,0.39,0.38
/Users/vazea/Desktop/NNW/transcripts_by_company/ALASKA_COMMUNICATIONS_SYS_GR_INC_2010Q3.txt,01167P10,ALSK,ALASKA COMMUNICATIONS SYS GR INC,-0.07,0.07
/Users/vazea/Desktop/NNW/transcripts_by_company/MEDIWARE_INFORMATION_SYSTEMS_INC_2005Q3.txt,58494610,MEDW,MEDIWARE INFORMATION SYSTEMS INC,0.1,0.15
/Users/vazea/Desktop/NNW/transcripts_by_company/ROBERT_HALF_INC_2020Q4.txt,77032310,RHI,ROBERT HALF INC,2.7,2.54
/Users/vazea/Desktop/NNW/transcripts_by_company/COGNITION_THERAPEUTICS_INC_2021Q4.txt,19243B10,CGTX,COGNITION THERAPEUTICS INC,-3.13,-1.64
/Users/vazea/Desktop/NNW/transcripts_by_company/ALLIANCEBERNSTEIN_HOLDING_LP_2022Q2.txt,01881G10,AB,ALLIANCEBERNSTEIN HOLDING LP,0.71,0.71
/Users/vazea/Desktop/NNW/transcripts_by_company/COMSCORE_INC_2013Q1.txt,20564W10,SCOR,COMSCORE INC,-0.06,-0.08
/Users/vazea/Desktop/NNW/transcripts_by_company/TD_SYNNEX_CORP_2008Q1.txt,87162W10,SNX,TD SYNNEX CORP,0.51,0.5
/Users/vazea/Desktop/NNW/transcripts_by_company/MICROSOFT_CORP_2005Q4.txt,59491810,MSFT,MICROSOFT CORP,1.3,1.29
/Users/vazea/Desktop/NNW/transcripts_by_company/NORWEGIAN_CRUISE_LINE_HOLDINGS_L_2016Q3.txt,G6672110,NCLH,NORWEGIAN CRUISE LINE HOLDINGS L,1.62,1.59
/Users/vazea/Desktop/NNW/transcripts_by_company/BIG_5_SPORTING_GOODS_CORP_2014Q1.txt,08915P10,BGFV,BIG 5 SPORTING GOODS CORP,0.09,0.09
/Users/vazea/Desktop/NNW/transcripts_by_company/TELENAV_INC_2014Q3.txt,87945510,TNAV,TELENAV INC,-0.11,-0.2
/Users/vazea/Desktop/NNW/transcripts_by_company/ALIGN_TECHNOLOGY_INC_2010Q3.txt,01625510,ALGN,ALIGN TECHNOLOGY INC,0.25,0.18
/Users/vazea/Desktop/NNW/transcripts_by_company/HIMAX_TECHNOLOGIES_INC_2013Q3.txt,43289P10,HIMX,HIMAX TECHNOLOGIES INC,0.07,0.07
/Users/vazea/Desktop/NNW/transcripts_by_company/PALATIN_TECHNOLOGIES_INC_2019Q3.txt,69607740,PTN,PALATIN TECHNOLOGIES INC,-0.03,-0.03
/Users/vazea/Desktop/NNW/transcripts_by_company/BG_FOODS_INC_2018Q4.txt,05508R10,BGS,B&G FOODS INC,1.85,1.99
/Users/vazea/Desktop/NNW/transcripts_by_company/COLUMBUS_MCKINNON_CORP_2009Q1.txt,19933310,CMCO,COLUMBUS MCKINNON CORP,0.61,0.56
/Users/vazea/Desktop/NNW/transcripts_by_company/LINCOLN_ELECTRIC_HOLDINGS_INC_2017Q4.txt,53390010,LECO,LINCOLN ELECTRIC HOLDINGS INC,3.79,3.75
/Users/vazea/Desktop/NNW/transcripts_by_company/RADIUS_RECYCLING_INC_2005Q2.txt,80688210,SCHN,RADIUS RECYCLING INC,1.15,1.0
/Users/vazea/Desktop/NNW/transcripts_by_company/ANIXTER_INTERNATIONAL_INC_2011Q1.txt,03529010,AXE,ANIXTER INTERNATIONAL INC,1.32,1.17
/Users/vazea/Desktop/NNW/transcripts_by_company/SIEBEL_SYSTEMS_INC_2005Q2.txt,82617010,SEBL,SIEBEL SYSTEMS INC,0.0,0.02
/Users/vazea/Desktop/NNW/transcripts_by_company/RPC_INC_2019Q3.txt,74966010,RES,RPC INC,-0.08,0.01
/Users/vazea/Desktop/NNW/transcripts_by_company/BCE_INC_2018Q1_1.txt,05534B7X,BCE,BCE INC,0.8,0.82
/Users/vazea/Desktop/NNW/transcripts_by_company/MICROVISION_INC_2004Q2.txt,59496010,MVIS,MICROVISION INC,-0.4,-0.26
/Users/vazea/Desktop/NNW/transcripts_by_company/FORTIS_INC_2020Q1.txt,3495531X,FTS,FORTIS INC,0.68,0.71
/Users/vazea/Desktop/NNW/transcripts_by_company/ANTIGENICS_2010Q2.txt,03703210,AGEN,ANTIGENICS,-0.05,-0.05
/Users/vazea/Desktop/NNW/transcripts_by_company/CYPRESS_SEMICONDUCTOR_CORP_2004Q2.txt,23280610,CY,CYPRESS SEMICONDUCTOR CORP,0.23,0.23
/Users/vazea/Desktop/NNW/transcripts_by_company/VERIZON_COMMUNICATIONS_INC_2002Q4.txt,92343V10,VZ,VERIZON COMMUNICATIONS INC,3.05,3.05
/Users/vazea/Desktop/NNW/transcripts_by_company/CERAGON_NETWORKS_LTD_2021Q4.txt,M2201310,CRNT,CERAGON NETWORKS LTD,-0.18,-0.03
/Users/vazea/Desktop/NNW/transcripts_by_company/ACTUANT_CORPORATION_2005Q3.txt,00508X20,ATU,ACTUANT CORPORATION,0.68,0.66
/Users/vazea/Desktop/NNW/transcripts_by_company/CAREDX_INC_2021Q1.txt,14167L10,CDNA,CAREDX INC,0.14,0.02
/Users/vazea/Desktop/NNW/transcripts_by_company/FIRST_SOLAR_INC_2016Q1.txt,33643310,FSLR,FIRST SOLAR INC,1.66,0.97
/Users/vazea/Desktop/NNW/transcripts_by_company/ARGOS_THERAPEUTICS_INC_2014Q4.txt,04022110,ARGS,ARGOS THERAPEUTICS INC,-3.12,-2.92
/Users/vazea/Desktop/NNW/transcripts_by_company/COMERICA_INC_2006Q2.txt,20034010,CMA,COMERICA INC,1.22,1.15
/Users/vazea/Desktop/NNW/transcripts_by_company/GRAY_TELEVISION_INC_2018Q2.txt,38937510,GTN,GRAY TELEVISION INC,0.46,0.4
/Users/vazea/Desktop/NNW/transcripts_by_company/PPG_INDUSTRIES_INC_2017Q1_1.txt,69350610,PPG,PPG INDUSTRIES INC,1.35,1.31
/Users/vazea/Desktop/NNW/transcripts_by_company/NET2PHONE_INC_2004Q3.txt,64108N10,NTOP,NET2PHONE INC,-0.04,-0.13
/Users/vazea/Desktop/NNW/transcripts_by_company/HUNTINGTON_BANCSHARES_INC_2017Q2.txt,44615010,HBAN,HUNTINGTON BANCSHARES INC,0.23,0.23
/Users/vazea/Desktop/NNW/transcripts_by_company/HIPPO_HOLDINGS_INC_2022Q2.txt,43353910,HIPO,HIPPO HOLDINGS INC,-0.13,-0.11
/Users/vazea/Desktop/NNW/transcripts_by_company/VIRTUSA_CORP_2013Q4.txt,92827P10,VRTU,VIRTUSA CORP,1.11,1.07
/Users/vazea/Desktop/NNW/transcripts_by_company/REGENXBIO_INC_2020Q3.txt,75901B10,RGNX,REGENXBIO INC,0.43,-1.01
/Users/vazea/Desktop/NNW/transcripts_by_company/ACCO_BRANDS_CORP_2013Q2.txt,00081T10,ACCO,ACCO BRANDS CORP,0.19,0.18
/Users/vazea/Desktop/NNW/transcripts_by_company/AGILYSYS_INC_2013Q4.txt,00847J10,AGYS,AGILYSYS INC,0.32,0.24
/Users/vazea/Desktop/NNW/transcripts_by_company/WALGREENS_BOOTS_ALLIANCE_INC_2023Q1_1.txt,93142710,WBA,WALGREENS BOOTS ALLIANCE INC,1.16,1.12
/Users/vazea/Desktop/NNW/transcripts_by_company/IMPERIAL_SUGAR_CO_2007Q2.txt,45309620,IPSU,IMPERIAL SUGAR CO.,0.55,0.71
/Users/vazea/Desktop/NNW/transcripts_by_company/ARROW_ELECTRONICS_INC_2020Q2.txt,04273510,ARW,ARROW ELECTRONICS INC,1.59,1.46
/Users/vazea/Desktop/NNW/transcripts_by_company/QUEST_SOFTWARE_INC_2002Q3.txt,74834T10,QSFT,QUEST SOFTWARE INC.,0.05,0.05
/Users/vazea/Desktop/NNW/transcripts_by_company/CITIGROUP_INC_2016Q2.txt,17296742,C,CITIGROUP INC,1.24,1.1
/Users/vazea/Desktop/NNW/transcripts_by_company/BANCO_BRADESCO_SA_2016Q3.txt,05946030,BBD,BANCO BRADESCO SA,0.247,0.23
/Users/vazea/Desktop/NNW/transcripts_by_company/INTEGRATED_DEVICE_TECHNOLOGY_INC_2018Q1.txt,45811810,IDTI,INTEGRATED DEVICE TECHNOLOGY INC,0.33,0.32
/Users/vazea/Desktop/NNW/transcripts_by_company/ROSS_STORES_INC_2006Q1.txt,77829610,ROST,ROSS STORES INC,0.34,0.35
/Users/vazea/Desktop/NNW/transcripts_by_company/KENNAMETAL_INC_2012Q2.txt,48917010,KMT,KENNAMETAL INC,0.91,0.78
/Users/vazea/Desktop/NNW/transcripts_by_company/BAKER_HUGHES_INC_2003Q4.txt,05722410,BHI,BAKER HUGHES INC,0.97,0.93
/Users/vazea/Desktop/NNW/transcripts_by_company/DIEBOLD_NIXDORF_INCPREREINCORP_2020Q4.txt,25365110,DBD,DIEBOLD NIXDORF INC(PRE-REINCORP,0.78,0.65
/Users/vazea/Desktop/NNW/transcripts_by_company/QUALCOMM_INC_2020Q4.txt,74752510,QCOM,QUALCOMM INC,4.19,3.92
/Users/vazea/Desktop/NNW/transcripts_by_company/WYNN_RESORTS_LTD_2015Q3.txt,98313410,WYNN,WYNN RESORTS LTD,0.86,0.9
/Users/vazea/Desktop/NNW/transcripts_by_company/DURECT_CORP_2011Q4.txt,26660510,DRRX,DURECT CORP,-0.21,-0.27
/Users/vazea/Desktop/NNW/transcripts_by_company/NATIONAL_OILWELL_VARCO_INC_2009Q2.txt,63707110,NOV,NATIONAL OILWELL VARCO INC,0.9,0.89
/Users/vazea/Desktop/NNW/transcripts_by_company/DATA_IO_CORP_2021Q4.txt,23769010,DAIO,DATA I/O CORP,-0.06,-0.04
/Users/vazea/Desktop/NNW/transcripts_by_company/ENTERCOM_COMMUNICATIONS_CORP_2011Q2.txt,29363910,ETM,ENTERCOM COMMUNICATIONS CORP,1.29,0.3
/Users/vazea/Desktop/NNW/transcripts_by_company/CROWN_CRAFTS_INC_2022Q3.txt,22830910,CRWS,CROWN CRAFTS INC,0.24,0.24
/Users/vazea/Desktop/NNW/transcripts_by_company/MOLINA_HEALTHCARE_INC_2008Q2.txt,60855R10,MOH,MOLINA HEALTHCARE INC,0.59,0.54
/Users/vazea/Desktop/NNW/transcripts_by_company/AURORA_MOBILE_LTD_2021Q4.txt,05185710,JG,AURORA MOBILE LTD,-1.1,-1.48
/Users/vazea/Desktop/NNW/transcripts_by_company/AGILYSYS_INC_2011Q1.txt,00847J10,AGYS,AGILYSYS INC,-0.45,-0.16
/Users/vazea/Desktop/NNW/transcripts_by_company/MOTUS_GI_HOLDINGS_INC_2020Q4.txt,62014P10,MOTS,MOTUS GI HOLDINGS INC,-0.6,-0.64
/Users/vazea/Desktop/NNW/transcripts_by_company/DOCGO_INC_2022Q4.txt,25608610,DCGO,DOCGO INC,0.34,0.28
/Users/vazea/Desktop/NNW/transcripts_by_company/NV5_GLOBAL_INC_2021Q3.txt,62945V10,NVEE,NV5 GLOBAL INC,1.25,1.16
/Users/vazea/Desktop/NNW/transcripts_by_company/AT_HOME_GROUP_INC_2020Q3.txt,04650Y10,HOME,AT HOME GROUP INC,0.0,-0.02
/Users/vazea/Desktop/NNW/transcripts_by_company/CONTAINER_STORE_GROUP_INC_2022Q3.txt,21075110,TCS,CONTAINER STORE GROUP INC,0.28,0.2
/Users/vazea/Desktop/NNW/transcripts_by_company/SILGAN_HOLDINGS_INC_2004Q1.txt,82704810,SLGN,SILGAN HOLDINGS INC,0.63,0.46
/Users/vazea/Desktop/NNW/transcripts_by_company/ATMI_INC_2008Q2.txt,00207R10,ATMI,ATMI INC,0.3,0.3
/Users/vazea/Desktop/NNW/transcripts_by_company/CHATTEM_INCORPORATED_2008Q2.txt,16245610,CHTT,CHATTEM INCORPORATED,1.06,1.04
/Users/vazea/Desktop/NNW/transcripts_by_company/NAUTILUS_BIOTECHNOLOGY_INC_2023Q3.txt,63909J10,NAUT,NAUTILUS BIOTECHNOLOGY INC,-0.13,-0.17
/Users/vazea/Desktop/NNW/transcripts_by_company/SBA_COMMUNICATIONS_CORP_2022Q1.txt,78410G10,SBAC,SBA COMMUNICATIONS CORP,1.72,1.01
/Users/vazea/Desktop/NNW/transcripts_by_company/ICL_GROUP_LTD_2023Q1.txt,M5321310,ICL,ICL GROUP LTD,0.23,0.2
/Users/vazea/Desktop/NNW/transcripts_by_company/OSHKOSH_CORP_2023Q1.txt,68823920,OSK,OSHKOSH CORP,1.59,1.0
/Users/vazea/Desktop/NNW/transcripts_by_company/BMC_STOCK_HOLDINGS_INC_2020Q3.txt,05591B10,BMCH,BMC STOCK HOLDINGS INC,0.84,0.6
/Users/vazea/Desktop/NNW/transcripts_by_company/LANNETT_COMPANY_INC_2015Q2.txt,51601210,LCI,LANNETT COMPANY INC,1.21,0.92
/Users/vazea/Desktop/NNW/transcripts_by_company/BUCKLE_INC_2019Q2.txt,11844010,BKE,BUCKLE INC,0.32,0.28
/Users/vazea/Desktop/NNW/transcripts_by_company/MARRIOTT_INTERNATIONAL_INC_2007Q1.txt,57190320,MAR,MARRIOTT INTERNATIONAL INC,0.4,0.39
/Users/vazea/Desktop/NNW/transcripts_by_company/FRANCESCAS_HOLDINGS_CORP_2014Q2.txt,35179310,FRAN,FRANCESCA'S HOLDINGS CORP,0.33,0.35
/Users/vazea/Desktop/NNW/transcripts_by_company/WOODWARD_INC_2017Q4.txt,98074510,WWD,WOODWARD INC,3.16,3.1
/Users/vazea/Desktop/NNW/transcripts_by_company/ZIX_CORP_2016Q2.txt,98974P10,ZIXI,ZIX CORP,0.06,0.06
/Users/vazea/Desktop/NNW/transcripts_by_company/MICROSEMI_CORPORATION_2002Q2.txt,59513710,MSCC,MICROSEMI CORPORATION,0.09,0.1
/Users/vazea/Desktop/NNW/transcripts_by_company/EXELIXIS_INC_2004Q1.txt,30161Q10,EXEL,EXELIXIS INC,-0.39,-0.41
/Users/vazea/Desktop/NNW/transcripts_by_company/RAMBUS_INC_2008Q4.txt,75091710,RMBS,RAMBUS INC,-1.87,-2.0
/Users/vazea/Desktop/NNW/transcripts_by_company/VIACOM_INC_2017Q4.txt,92553P20,VIAB,VIACOM INC,3.77,3.87
/Users/vazea/Desktop/NNW/transcripts_by_company/COEUR_D_ALENE_MINES_CORP_ID_2005Q1.txt,19210810,CDE,COEUR D ALENE MINES CORP ID,-0.01,0.04
/Users/vazea/Desktop/NNW/transcripts_by_company/PORTFOLIO_RECOVERY_ASSOCIATES_2014Q1.txt,73640Q10,PRAA,PORTFOLIO RECOVERY ASSOCIATES,0.86,0.88
/Users/vazea/Desktop/NNW/transcripts_by_company/RYDER_SYSTEM_INC_2003Q4.txt,78354910,R,RYDER SYSTEM INC,2.12,2.05
/Users/vazea/Desktop/NNW/transcripts_by_company/CHOICEPOINT_INC_2007Q3.txt,17038810,CPS,CHOICEPOINT INC,0.46,0.48
/Users/vazea/Desktop/NNW/transcripts_by_company/SERES_THERAPEUTICS_INC_2016Q4.txt,81750R10,MCRB,SERES THERAPEUTICS INC,-2.3,-2.44
/Users/vazea/Desktop/NNW/transcripts_by_company/RENESOLA_LTD_2013Q3.txt,75971T10,SOL,RENESOLA LTD,-0.33,-0.22
/Users/vazea/Desktop/NNW/transcripts_by_company/TAYSHA_GENE_THERAPIES_INC_2021Q3.txt,87761910,TSHA,TAYSHA GENE THERAPIES INC,-1.35,-1.09
/Users/vazea/Desktop/NNW/transcripts_by_company/ADC_TELECOM_2005Q1.txt,00088610,ADCT,ADC TELECOM,0.01,0.01
/Users/vazea/Desktop/NNW/transcripts_by_company/FIVE9_INC_2021Q4.txt,33830710,FIVN,FIVE9 INC,1.16,1.1
/Users/vazea/Desktop/NNW/transcripts_by_company/BLACKBOXSTOCKS_INC_2022Q2.txt,09229E20,BLBX,BLACKBOXSTOCKS INC,-0.1,-0.08
/Users/vazea/Desktop/NNW/transcripts_by_company/ROSS_STORES_INC_2012Q2.txt,77829610,ROST,ROSS STORES INC,1.28,1.23
/Users/vazea/Desktop/NNW/transcripts_by_company/CYNOSURE_INC_2012Q1.txt,23257720,CYNO,CYNOSURE INC,0.06,-0.01
/Users/vazea/Desktop/NNW/transcripts_by_company/ALTA_EQUIPMENT_GROUP_INC_2020Q4.txt,02128L10,ALTG,ALTA EQUIPMENT GROUP INC,-0.9,-0.9
/Users/vazea/Desktop/NNW/transcripts_by_company/BRUNSWICK_CORP_2012Q3.txt,11704310,BC,BRUNSWICK CORP,0.02,0.27
/Users/vazea/Desktop/NNW/transcripts_by_company/UNIVERSAL_ELECTRONICS_INC_2006Q2.txt,91348310,UEIC,UNIVERSAL ELECTRONICS INC,0.17,0.14
/Users/vazea/Desktop/NNW/transcripts_by_company/SPECTRANETICS_CORP_2015Q2.txt,84760C10,SPNC,SPECTRANETICS CORP,-0.22,-0.3
/Users/vazea/Desktop/NNW/transcripts_by_company/FORMFACTOR_INC_2010Q1.txt,34637510,FORM,FORMFACTOR INC,-0.69,-0.56
/Users/vazea/Desktop/NNW/transcripts_by_company/EXLSERVICE_HOLDINGS_INC_2013Q2.txt,30208110,EXLS,EXLSERVICE HOLDINGS INC,0.37,0.36
